id,team.name,player.name,pass.length,pass.recipient.name,location.x,x,location.y,y,pass.end_location.x,endX,pass.end_location.y,endY,pass.outcome.name,pass.type.name,StartBin,EndBin
c3d036fe-b055-41e5-8892-179e749ce6f4,Real Zaragoza,Jorge LÃ³pez MontaÃ±a,4.9030604,,78.6,65.5,24,30,110.9,92.41666667,53.1,66.375,Incomplete,Free Kick,34,47
e57ac38a-6187-40da-9c73-235d84d006b9,Barcelona,Xavier HernÃ¡ndez Creus,11.340635,Thiago AlcÃ¢ntara do Nascimento,63.1,52.58333333,7.5,9.375,90.5,75.41666667,53.1,66.375,Incomplete,Free Kick,30,37
cdac38c6-98e7-4363-9985-cd5d8b43a746,South Korea,Woo-Young Jung,16.643316,Jae-Sung Lee,55,45.83333333,6.8,8.5,79.3,66.08333333,53.1,66.375,Incomplete,Free Kick,25,32
45383b66-b651-454d-9d17-c02fab923d1f,Barcelona,Eric-Sylvain Bilal Abidal,25.942244,Javier Alejandro Mascherano,26,21.66666667,7.6,9.5,59.1,49.25,53.1,66.375,Incomplete,Free Kick,15,22
cbf54e50-8e7a-4a6b-9abc-2e930048925b,Barcelona,Francesc FÃ bregas i Soler,13.926234,Lionel AndrÃ©s Messi Cuccittini,74,61.66666667,63.5,79.375,109,90.83333333,53,66.25,Incomplete,Free Kick,32,47
2df88661-e99f-4608-8298-f098ea625050,Sporting GijÃ³n,Pablo PÃ©rez RodrÃ­guez,6.185467,Alen Halilovic,49,40.83333333,33.9,42.375,107.9,89.91666667,53,66.25,Incomplete,Free Kick,23,42
11cec005-b672-4b60-a8dd-06c2c5ff8a98,Japan,Hiroki Sakai,12,Gotoku Sakai,88,73.33333333,0.1,0.125,100,83.33333333,53,66.25,Incomplete,Free Kick,40,42
63f408be-c571-4b1d-851e-4234af1013a2,GimnÃ stic Tarragona,CÃ©sar GonzÃ¡lez Navas,41.66461,Javier GarcÃ­a Portillo,37.7,31.41666667,80,100,95,79.16666667,53,66.25,Incomplete,Free Kick,16,37
de5e84b5-310a-419b-adbf-c395676971a6,Wolverhampton Wanderers,Paul Jones,67.58558,Steffen Iversen,7,5.833333333,74.1,92.625,94,78.33333333,53,66.25,Incomplete,Free Kick,1,37
44d60a43-7fd4-45a0-96b7-03c62532c1cc,Barcelona,Henrik Larsson,13.054502,AndrÃ©s Iniesta LujÃ¡n,61,50.83333333,45,56.25,83.6,69.66666667,53,66.25,Incomplete,Free Kick,28,32
a01d1dd4-16d0-4506-9405-76264d56daa5,Barcelona,Xavier HernÃ¡ndez Creus,28.905708,Daniel Alves da Silva,50.1,41.75,62.1,77.625,56,46.66666667,53,66.25,Incomplete,Free Kick,22,22
caedba33-55b0-414e-8a1a-31ce191346e1,Barcelona,Francesc FÃ bregas i Soler,38.69638,Alexis Alejandro SÃ¡nchez SÃ¡nchez,56.1,46.75,20.8,26,112.5,93.75,52.9,66.125,Incomplete,Free Kick,24,47
3307cacf-84b5-46e1-ad12-525107c3ad7d,Mallorca,Francisco Javier FarinÃ³s Zapata,3.8626416,,30.8,25.66666667,53.5,66.875,109.9,91.58333333,52.9,66.125,Incomplete,Free Kick,12,47
5bbc8f74-0c48-4038-9d78-6671f93a996f,Serbia,Milos Veljkovic,10.630146,Nemanja Matic,57,47.5,17.3,21.625,99.1,82.58333333,52.9,66.125,Incomplete,Free Kick,24,42
65c32813-0b08-4ab0-87a0-9cf82a3d2a5e,Barcelona,VÃ­ctor ValdÃ©s Arribas,48.526386,AndrÃ©s Iniesta LujÃ¡n,7,5.833333333,12.1,15.125,93.2,77.66666667,52.9,66.125,Incomplete,Free Kick,5,37
bb1375b0-a3c8-4ba4-bbfc-6fad408730ae,Barcelona,Adriano Correia Claro,16.984993,Pedro Eliezer RodrÃ­guez Ledesma,88.1,73.41666667,9.1,11.375,79.3,66.08333333,52.9,66.125,Incomplete,Free Kick,40,32
dc5c9c6e-590d-4140-babd-c89c609cb4ec,Sevilla,JosÃ© Antonio Reyes CalderÃ³n,6.7446275,Fernando Navarro i Corbacho,55.6,46.33333333,1,1.25,71.4,59.5,52.9,66.125,Incomplete,Free Kick,25,27
4f3478d2-be73-421b-90bb-446623069599,Las Palmas,Oussama Tannane,16.03122,Borja Herrera GonzÃ¡lez,98,81.66666667,5,6.25,110.8,92.33333333,52.8,66,Incomplete,Free Kick,45,47
8b89affa-6af1-4685-8b75-92a7de2c54bc,Barcelona,Lionel AndrÃ©s Messi Cuccittini,12.080563,Sergio Busquets i Burgos,71.8,59.83333333,36,45,110.7,92.25,52.8,66,Incomplete,Free Kick,28,47
b9e9bb27-6d3e-44ee-a063-bd9d5eb4a0a9,Real Madrid,Toni Kroos,35.341194,Marcelo Vieira da Silva JÃºnior,67,55.83333333,3.2,4,102.3,85.25,52.8,66,Incomplete,Free Kick,30,42
28dc2913-506c-44c7-8598-017a1d4fb331,Barcelona,Neymar da Silva Santos Junior,5.3037724,Luis Alberto SuÃ¡rez DÃ­az,105.6,88,23,28.75,82.9,69.08333333,52.8,66,Incomplete,Free Kick,44,32
c689fb57-8901-4b57-92ab-103ec8c59343,Barcelona,Gerard PiquÃ© BernabÃ©u,38.689663,David Villa SÃ¡nchez,63.8,53.16666667,4.8,6,82.7,68.91666667,52.8,66,Incomplete,Free Kick,30,32
fe44bd15-e921-4892-8a7d-def645c835a7,Barcelona,NÃ©lson Cabral Semedo,23.769728,Gerard PiquÃ© BernabÃ©u,57,47.5,46.1,57.625,71.3,59.41666667,52.8,66,Incomplete,Free Kick,23,27
44d44d68-1829-4112-b33c-404d2deb1425,Barcelona,Sergio Busquets i Burgos,21.762352,Carles Puyol i Saforcada,69.8,58.16666667,24.3,30.375,107,89.16666667,52.7,65.875,Incomplete,Free Kick,29,42
7b2b748f-6de9-4828-b56b-89c58436ab41,Valencia,Enzo NicolÃ¡s PÃ©rez,18.132015,Aymen Abdennour,41.1,34.25,9.3,11.625,100.3,83.58333333,52.7,65.875,Incomplete,Free Kick,20,42
004573a2-9a42-4495-a519-fa2aeca63073,Recreativo Huelva,Roberto Luis Gaspar de Deus Severo,15.134728,Iago BouzÃ³n Amodeo,34.3,28.58333333,27.5,34.375,96.8,80.66666667,52.7,65.875,Incomplete,Free Kick,14,42
3c7a15f0-8ed0-487f-bb17-1fb51a245e79,Rayo Vallecano,Alejandro GÃ¡lvez Jimena,16.06549,Roberto Trashorras Gayoso,42.1,35.08333333,5.5,6.875,81.6,68,52.7,65.875,Incomplete,Free Kick,20,32
507d99e5-02e0-4eda-81d7-069b31d41f4d,Barcelona,Sergio Busquets i Burgos,15.885842,Javier Alejandro Mascherano,31.6,26.33333333,22.4,28,77.5,64.58333333,52.6,65.75,Incomplete,Free Kick,14,32
b9c81973-7223-46ff-8bb2-f1d529926bd3,Manchester City,Sylvain Distin,41.18762,Claudio Reyna,41.3,34.41666667,45,56.25,65.4,54.5,52.6,65.75,Incomplete,Free Kick,18,27
17286853-db70-441e-87b5-6f4110e868ba,Deportivo AlavÃ©s,Deyverson Brum Silva Acosta,9.512623,Ibai GÃ³mez PÃ©rez,40.5,33.75,7.9,9.875,106.6,88.83333333,52.5,65.625,Incomplete,Free Kick,20,42
7073b2ba-9018-4b05-beb6-929025c2263f,Real Sociedad,Alejandro Remiro Gargallo,60.861893,Mikel Oyarzabal Ugarte,9.9,8.25,22,27.5,72.6,60.5,52.5,65.625,Incomplete,Free Kick,4,32
9129777b-68d3-4997-8352-3cd8a8985d0a,Real Zaragoza,Diego Alberto Milito,10.526158,Peter Luccin,79.6,66.33333333,10,12.5,111.6,93,52.4,65.5,Incomplete,Free Kick,35,47
cfc2c0cd-6771-4560-b6f2-f86359d81745,Barcelona,Anderson LuÃ­s de Souza,21.337759,Eric-Sylvain Bilal Abidal,57.4,47.83333333,21.9,27.375,65.9,54.91666667,52.4,65.5,Incomplete,Free Kick,24,27
748ad786-8bbd-4196-8f7f-80efb91a494b,Barcelona,Samuel Yves Umtiti,10.816654,Ivan Rakitic,36,30,8.3,10.375,112.7,93.91666667,52.3,65.375,Incomplete,Free Kick,20,47
e9f3dd93-5c71-4c73-a18b-901e1f4e96a6,Barcelona,Carles Puyol i Saforcada,26.436716,Xavier HernÃ¡ndez Creus,76.6,63.83333333,15,18.75,103.1,85.91666667,52.3,65.375,Incomplete,Free Kick,35,42
759cab18-46a1-4821-866e-4ff28deb131a,Getafe,Mario GutiÃ©rrez Cotelo,20.829065,,56,46.66666667,4.1,5.125,101.4,84.5,52.3,65.375,Incomplete,Free Kick,25,42
42f5eb89-6d9b-40ad-a8b0-8529888f3287,Mexico,HÃ©ctor Alfredo Moreno Herrera,14.21267,Carlos Joel Salcedo HernÃ¡ndez,33,27.5,10.3,12.875,97,80.83333333,52.3,65.375,Incomplete,Free Kick,15,42
5361b5c0-7222-4fa0-8e60-bd36ebd4c472,Real Madrid,Carlos Henrique Casimiro,5.8189344,Luka Modric,27.9,23.25,6.6,8.25,92.9,77.41666667,52.3,65.375,Incomplete,Free Kick,15,37
df860236-ef80-4aaf-9a6e-a8d0bdff0c8b,Barcelona,Jordi Alba Ramos,12.865458,Francesc FÃ bregas i Soler,55.7,46.41666667,4.8,6,79.5,66.25,52.3,65.375,Incomplete,Free Kick,25,32
3554fcab-a6db-43db-b27a-153854f167dd,Real Madrid,Daniel Carvajal Ramos,21.540659,Keylor Navas Gamboa,28,23.33333333,31,38.75,70.9,59.08333333,52.3,65.375,Incomplete,Free Kick,14,27
7c714790-3677-4df5-84dd-53d8f39c6b01,Arsenal,Pascal Cygan,15.7,Robert PirÃ¨s ,15.4,12.83333333,24.7,30.875,109.6,91.33333333,52.2,65.25,Incomplete,Free Kick,9,47
a37e9b83-6ee0-4f6b-b5a0-f3f461b42d86,Valencia,Hedwiges Maduro,3.1827662,Juan Manuel Mata GarcÃ­a,33.4,27.83333333,2.1,2.625,96.3,80.25,52.2,65.25,Incomplete,Free Kick,15,42
0c434c42-a32d-4b22-9f41-77506bed60cb,Barcelona,Anderson LuÃ­s de Souza,47.628773,,78.4,65.33333333,9,11.25,110,91.66666667,52.1,65.125,Incomplete,Free Kick,35,47
cde245b1-5d1d-4aa9-929e-129ebc1370ca,Sevilla,Munir El Haddadi Mohamed,23.853092,JesÃºs Navas GonzÃ¡lez,87.3,72.75,69.5,86.875,106.4,88.66666667,52.1,65.125,Incomplete,Free Kick,36,42
0afee66c-8117-48f2-8fa3-bc4e8c68cf2a,Barcelona,Sergi Roberto Carnicer,36.67424,Samuel Yves Umtiti,41,34.16666667,24.9,31.125,91.6,76.33333333,52.1,65.125,Incomplete,Free Kick,19,37
18bb70db-c209-4dfc-a9bf-71cdbb8348f4,HÃ©rcules,Abel Enrique Aguilar Tapia,16.904734,Sergio RodrÃ­guez GarcÃ­a,27.6,23,22.2,27.75,87.6,73,52.1,65.125,Incomplete,Free Kick,14,37
378c5459-3a01-43de-b7ac-8b0ce02f9132,Sevilla,"Christian Koffi Romaric N""Dri",51.644264,FrÃ©dÃ©ric Oumar KanoutÃ©,43.7,36.41666667,60.6,75.75,117,97.5,52,65,Incomplete,Free Kick,17,47
409c23ee-0215-4355-8e3f-bf5d9c41c58b,Barcelona,Thiago AlcÃ¢ntara do Nascimento,10.1242285,Pedro Eliezer RodrÃ­guez Ledesma,87.3,72.75,75.2,94,116,96.66666667,52,65,Incomplete,Free Kick,36,47
2eb4c1aa-7d30-451c-96ac-c7bb9bcc610b,Barcelona,Luis Alberto SuÃ¡rez DÃ­az,8.741854,Neymar da Silva Santos Junior,93.2,77.66666667,61,76.25,108,90,52,65,Incomplete,Free Kick,37,47
39648866-8680-4ef0-835a-f8f3a8368aac,Barcelona,Sergio Busquets i Burgos,23.781084,AndrÃ©s Iniesta LujÃ¡n,56.6,47.16666667,10.1,12.625,107.5,89.58333333,52,65,Incomplete,Free Kick,25,42
049bc6ff-8f86-4173-8441-3e3221628ccb,Colombia,Santiago Arias Naranjo,21.931713,Yerry Fernando Mina GonzÃ¡lez,54,45,15.7,19.625,106.6,88.83333333,52,65,Incomplete,Free Kick,25,42
b513e3a8-c04c-4410-941f-b0da8e8dc7dc,Leeds United,RenÃ© Salomon OlembÃ©-OlembÃ©,12.120231,Aaron Lennon,68.3,56.91666667,60.6,75.75,96,80,52,65,Incomplete,Free Kick,27,42
e15cf83b-32e8-4014-8260-61e32fcbbdfa,Barcelona,Eric-Sylvain Bilal Abidal,48.817314,AndrÃ©s Iniesta LujÃ¡n,43.7,36.41666667,7.2,9,93.4,77.83333333,52,65,Incomplete,Free Kick,20,37
e83fe125-b9a0-4317-9108-cf3f8914c458,Brazil,Willian Borges da Silva,2,,20,16.66666667,65.6,82,91,75.83333333,52,65,Incomplete,Free Kick,6,37
0f2d1066-0b00-4c32-9b91-1890d9ffbdab,Barcelona,Carles Puyol i Saforcada,28.174456,AndrÃ©s Iniesta LujÃ¡n,42.8,35.66666667,61.5,76.875,86,71.66666667,52,65,Incomplete,Free Kick,17,37
7ff6c452-03c2-4e7d-a718-92ed4e0b36ac,Mallorca,DudÃº Aouate,33.99912,JosÃ© Manuel Flores Moreno,15.8,13.16666667,52.1,65.125,110.8,92.33333333,51.9,64.875,Incomplete,Free Kick,7,47
2bdc1e78-1826-472c-a51f-22a4ba56927f,Barcelona,Marc Bartra Aregall,23.478714,Javier Alejandro Mascherano,51.8,43.16666667,54.3,67.875,109.1,90.91666667,51.9,64.875,Incomplete,Free Kick,22,47
dfa9fae4-db4b-4734-b166-f2ccc3b50f3c,Barcelona,Sergio Busquets i Burgos,15.443445,Lionel AndrÃ©s Messi Cuccittini,82.4,68.66666667,24,30,103.2,86,51.9,64.875,Incomplete,Free Kick,34,42
71c5c250-dbdf-48ea-8209-ea441f2a3b26,Barcelona,NÃ©lson Cabral Semedo,11.18034,Arthur Henrique Ramos de Oliveira Melo,93,77.5,9,11.25,90.6,75.5,51.9,64.875,Incomplete,Free Kick,40,37
f524a1c1-4274-4d11-9712-ecfd259c5210,Liverpool,Sadio ManÃ©,7.9630394,James Philip Milner,104.6,87.16666667,25,31.25,86.6,72.16666667,51.9,64.875,Incomplete,Free Kick,44,37
ff87acdc-01b0-4326-8882-e600e347babc,Spain,AndrÃ©s Iniesta LujÃ¡n,16,Diego da Silva Costa,116,96.66666667,16,20,76.8,64,51.9,64.875,Incomplete,Free Kick,50,32
5f8c630e-9d56-4d8c-ab4d-8d8fd13dbf3c,Barcelona,Aliaksandr Hleb,6.7,Lionel AndrÃ©s Messi Cuccittini,98,81.66666667,20,25,105.7,88.08333333,51.8,64.75,Incomplete,Free Kick,44,42
cb4fbecc-490b-4661-a27e-345db4c2052f,Barcelona,Philippe Coutinho Correia,8.602325,Luis Alberto SuÃ¡rez DÃ­az,89,74.16666667,23.9,29.875,97.6,81.33333333,51.8,64.75,Incomplete,Free Kick,39,42
1de34c52-ba71-451b-8258-e4d0fbd0cc47,Barcelona,Daniel Alves da Silva,10.704205,Thiago AlcÃ¢ntara do Nascimento,82,68.33333333,1,1.25,97.3,81.08333333,51.8,64.75,Incomplete,Free Kick,35,42
54d99158-f962-4393-a6cf-8b4d46a009e6,Barcelona,Lionel AndrÃ©s Messi Cuccittini,28.246946,Daniel Alves da Silva,81,67.5,18,22.5,90.5,75.41666667,51.8,64.75,Incomplete,Free Kick,34,37
b7ee8651-b0bf-4763-8fd4-13bcd484a392,Barcelona,Philippe Coutinho Correia,8,Luis Alberto SuÃ¡rez DÃ­az,93,77.5,43,53.75,82.5,68.75,51.8,64.75,Incomplete,Free Kick,38,32
1a5fa62f-63fc-403d-94b4-ac5f308fa725,Barcelona,Jordi Alba Ramos,9.848858,Luis Alberto SuÃ¡rez DÃ­az,68,56.66666667,80,100,78.8,65.66666667,51.8,64.75,Incomplete,Free Kick,26,32
17202aa8-fb2a-440f-897c-1def5f133605,Barcelona,AndrÃ©s Iniesta LujÃ¡n,25.858847,Neymar da Silva Santos Junior,68.7,57.25,3.7,4.625,107.9,89.91666667,51.7,64.625,Incomplete,Free Kick,30,42
b9f11d8e-2d37-4707-a3be-357ed0a70007,Real Madrid,RaphaÃ«l Varane,23.853302,Sergio Ramos GarcÃ­a,70.9,59.08333333,39,48.75,96.7,80.58333333,51.7,64.625,Incomplete,Free Kick,28,42
327ce975-a0d5-45a2-9dcf-5c26dfc81acf,Barcelona,JosÃ© EdmÃ­lson Gomes de Moraes,27.692057,Giovanni van Bronckhorst,40.5,33.75,56.5,70.625,96.3,80.25,51.7,64.625,Incomplete,Free Kick,17,42
6bd3d246-4b3c-41ed-b34e-e576d0fe6f31,Barcelona,Javier Alejandro Mascherano,37.414436,Samuel Yves Umtiti,65.4,54.5,14.2,17.75,108.2,90.16666667,51.6,64.5,Incomplete,Free Kick,30,47
4b3a3a17-f49a-4eb0-8fe4-ebb208312eb3,Arsenal,Laureano Bisan-Etame Mayer,16.831518,Eduardo CÃ©sar Daude Gaspar,57,47.5,71.7,89.625,104,86.66666667,51.6,64.5,Incomplete,Free Kick,21,42
dd817870-e969-465b-9afb-248ecfd9db3f,Barcelona,"Samuel Eto""o Fils",27.805935,Henrik Larsson,69.5,57.91666667,1,1.25,86.1,71.75,51.6,64.5,Incomplete,Free Kick,30,37
26fbdff7-19ba-4d70-8e0c-bc3f2eebd30f,Russia,Yury Gazinskiy,10.049875,,45,37.5,41,51.25,79.2,66,51.6,64.5,Incomplete,Free Kick,18,32
d40f7da5-e68b-47e5-b633-61efb2d647cf,Barcelona,AndrÃ©s Iniesta LujÃ¡n,39.817837,Gerard PiquÃ© BernabÃ©u,76.4,63.66666667,39,48.75,98.5,82.08333333,51.4,64.25,Incomplete,Free Kick,33,42
cb9a7e1e-6489-4191-8251-7e427306adbf,Barcelona,VÃ­ctor ValdÃ©s Arribas,8.052329,Rafael MÃ¡rquez Ãlvarez,8.7,7.25,5.9,7.375,75.9,63.25,51.4,64.25,Incomplete,Free Kick,5,32
ac7eee05-845a-48f9-8c0f-4140f3515414,Barcelona,AndrÃ©s Iniesta LujÃ¡n,23.2723,Thierry Henry,72,60,36.6,45.75,75.1,62.58333333,51.4,64.25,Incomplete,Free Kick,33,32
f35f3bbb-8d71-42d5-ad9b-048895f4a0c4,Barcelona,NÃ©lson Cabral Semedo,15.210852,Lionel AndrÃ©s Messi Cuccittini,69.2,57.66666667,2.8,3.5,113.3,94.41666667,51.3,64.125,Incomplete,Free Kick,30,47
7cf185bb-0e1a-4b29-b363-f11f79a761b5,Barcelona,JosÃ© EdmÃ­lson Gomes de Moraes,10.607545,Carles Puyol i Saforcada,45.3,37.75,69.5,86.875,109.5,91.25,51.3,64.125,Incomplete,Free Kick,16,47
9d1b0ba1-c9cf-492e-81b8-ecd0a4c6e60a,Getafe,Pablo Sarabia GarcÃ­a,18.694384,,56.8,47.33333333,48.3,60.375,71.7,59.75,51.3,64.125,Incomplete,Free Kick,22,27
552c73dc-ac67-425d-b290-d11f72a0dca6,Barcelona,AndrÃ©s Iniesta LujÃ¡n,13.629746,Lionel AndrÃ©s Messi Cuccittini,73.7,61.41666667,40.9,51.125,111.5,92.91666667,51.2,64,Incomplete,Free Kick,33,47
9ac121f7-dd27-4677-ac5d-9f1019667c69,Blackburn Rovers,Brad Friedel,92.907104,,16.3,13.58333333,29.5,36.875,109.2,91,51.2,64,Incomplete,Free Kick,9,47
77492048-5367-4161-a288-c997cf931f88,Tottenham Hotspur,Toby Alderweireld,22.706827,Kieran Trippier,3,2.5,28,35,109.1,90.91666667,51.2,64,Incomplete,Free Kick,4,47
922df9ff-07c8-4b1a-8380-15fe8febfb97,Barcelona,Pedro Eliezer RodrÃ­guez Ledesma,6.0835843,Lionel AndrÃ©s Messi Cuccittini,113.7,94.75,12,15,93.4,77.83333333,51.2,64,Incomplete,Free Kick,50,37
67cf37a2-4449-413b-abc6-64d0b79dab31,Barcelona,Xavier HernÃ¡ndez Creus,23.884932,Lilian Thuram,51.5,42.91666667,28.3,35.375,87.1,72.58333333,51.2,64,Incomplete,Free Kick,24,37
c0b17bc4-cab8-4fa5-ac5f-e63bc829df4b,Barcelona,Sergio Busquets i Burgos,20.858572,Lionel AndrÃ©s Messi Cuccittini,65.2,54.33333333,35.5,44.375,86.9,72.41666667,51.2,64,Incomplete,Free Kick,28,37
802d662d-109a-40d5-96ce-8724b48290cf,Barcelona,Marc-AndrÃ© ter Stegen,24.96097,Samuel Yves Umtiti,4.9,4.083333333,39,48.75,78,65,51.2,64,Incomplete,Free Kick,3,32
57c48564-78a6-41e6-896d-8711e0e00164,Athletic Bilbao,Aymeric Laporte,14.738385,,62.7,52.25,53.6,67,72.9,60.75,51.1,63.875,Incomplete,Free Kick,27,32
b794d519-7255-4cf6-84bc-bd97f4ba9ab4,Barcelona,ClÃ©ment Lenglet,30.066593,Ivan Rakitic,52,43.33333333,60.3,75.375,118,98.33333333,51,63.75,Incomplete,Free Kick,22,47
6e459876-b1b4-4ae2-bf79-644a12a1fa17,Nigeria,Ahmed Musa,17.117243,Onyinye Wilfred Ndidi,57,47.5,77.4,96.75,114,95,51,63.75,Incomplete,Free Kick,21,47
4f0b7eb6-b67b-44e6-836a-61ebf75388f3,Barcelona,Lionel AndrÃ©s Messi Cuccittini,14.2088,Xavier HernÃ¡ndez Creus,78.8,65.66666667,52,65,111.5,92.91666667,51,63.75,Incomplete,Free Kick,32,47
7f6bd624-afbe-48de-9014-2606c7c0e57a,Barcelona,AndrÃ©s Iniesta LujÃ¡n,16.137224,Anderson LuÃ­s de Souza,66,55,77.2,96.5,107,89.16666667,51,63.75,Incomplete,Free Kick,26,42
0d7e8ed3-64ae-480d-b243-1957a44b7348,Barcelona,Jeffren Isaac SuÃ¡rez BermÃºdez,14.827339,Carles Puyol i Saforcada,93.1,77.58333333,79,98.75,106,88.33333333,51,63.75,Incomplete,Free Kick,36,42
6169fe2a-db16-4cb7-bc97-d66746145793,Barcelona,Jordi Alba Ramos,15.088075,Sergio Busquets i Burgos,75.6,63,5.6,7,105.7,88.08333333,51,63.75,Incomplete,Free Kick,35,42
4e805316-ff6f-45ad-9669-f69137bcec60,Barcelona,Carles Puyol i Saforcada,11.00727,Xavier HernÃ¡ndez Creus,37.5,31.25,1,1.25,101,84.16666667,51,63.75,Incomplete,Free Kick,20,42
ac460afa-c382-48f3-9c66-24d8323a9b10,Barcelona,Adriano Correia Claro,9.078547,Daniel Alves da Silva,47.6,39.66666667,20.9,26.125,100.9,84.08333333,51,63.75,Incomplete,Free Kick,19,42
3c45f237-cd18-4e6f-b852-8d9a9d8457cd,Denmark,Simon Thorup KjÃ¦r,31.38471,Kasper Schmeichel,21,17.5,10.5,13.125,94.5,78.75,51,63.75,Incomplete,Free Kick,10,37
693dd8ad-e17e-42b9-b7d6-7a893ff48523,Barcelona,Claudio AndrÃ©s Bravo MuÃ±oz,64.83363,,6.3,5.25,60.4,75.5,93,77.5,51,63.75,Incomplete,Free Kick,2,37
9d01c389-1dc7-4f83-a798-b7c6bf886195,Athletic Bilbao,Luis Prieto Zalbidegoitia,20.670027,,31.1,25.91666667,59.6,74.5,89,74.16666667,51,63.75,Incomplete,Free Kick,12,37
2a689ffc-11d3-4425-91c4-d72e2b6e1237,Osasuna,Juan Rafael Fuentes HernÃ¡ndez,17.404884,Roberto Torres Morales,44.9,37.41666667,45.9,57.375,79.5,66.25,51,63.75,Incomplete,Free Kick,18,32
7e8ffcaf-bcdd-4c44-a607-d7a8156d2694,Granada,Rui Tiago Dantas da Silva,40.447742,VÃ­ctor David DÃ­az Miguel,14.5,12.08333333,63,78.75,79,65.83333333,51,63.75,Incomplete,Free Kick,7,32
18886944-5c08-48ac-8476-e01d6de04d56,Denmark,Kasper Schmeichel,20.880613,Simon Thorup KjÃ¦r,8,6.666666667,41.2,51.5,78,65,51,63.75,Incomplete,Free Kick,3,32
8a84c9ac-d9ff-447e-8d42-b4998d2f31c5,Barcelona,Carles Puyol i Saforcada,10.277159,Rafael MÃ¡rquez Ãlvarez,42.3,35.25,45.5,56.875,71.1,59.25,51,63.75,Incomplete,Free Kick,18,27
81849e50-ebdd-4397-a573-60f4e14daae9,Barcelona,Xavier HernÃ¡ndez Creus,34.356514,Daniel Alves da Silva,120,100,12.1,15.125,116,96.66666667,50.9,63.625,Incomplete,Free Kick,50,47
0b5cbecf-9f01-4464-9056-8195c12b2bf7,Rayo Vallecano,Roberto Trashorras Gayoso,16.94255,Anaitz Arbilla Zabala,77.6,64.66666667,12,15,113,94.16666667,50.9,63.625,Incomplete,Free Kick,35,47
16280f63-8024-41e1-9df8-6592a8e96461,Villarreal,RubÃ©n Gracia Calmache,12.021647,Pascal Cygan,87.1,72.58333333,34.8,43.5,111.1,92.58333333,50.9,63.625,Incomplete,Free Kick,38,47
39911730-2878-4582-a83f-ccd80e558b76,Villarreal,Fabricio Fabio Fuentes,93.357,,24,20,4.8,6,108.5,90.41666667,50.9,63.625,Incomplete,Free Kick,15,47
896b6e32-2856-465d-9799-f468e455ecde,AlmerÃ­a,Juan JesÃºs GutiÃ©rrez Robles,47.346912,Bruno Saltor Grau,54.1,45.08333333,5.2,6.5,89,74.16666667,50.9,63.625,Incomplete,Free Kick,25,37
13eaff46-5bd6-4f91-bc58-c4dc3c45c8b2,Barcelona,Thierry Henry,12.614674,EiÃ°ur SmÃ¡ri GuÃ°johnsen,59.2,49.33333333,29.9,37.375,82.6,68.83333333,50.9,63.625,Incomplete,Free Kick,24,32
1c741b83-526f-4e4c-9022-20530d62fd5f,MÃ¡laga,Carlos Manuel de Oliveira MagalhÃ£es,31.499207,MÃ¡rcio Amoroso dos Santos,24.2,20.16666667,13.2,16.5,113.2,94.33333333,50.8,63.5,Incomplete,Free Kick,15,47
1c5d2e86-4ede-4b66-bb53-6e075825db0e,Barcelona,Daniel Alves da Silva,9.193476,Xavier HernÃ¡ndez Creus,85.1,70.91666667,7,8.75,105.7,88.08333333,50.8,63.5,Incomplete,Free Kick,40,42
b49db285-16e1-4da6-8ae0-6a4d1f311e28,Real Madrid,Luka Modric,12.886039,Toni Kroos,42.6,35.5,21.6,27,95.9,79.91666667,50.8,63.5,Incomplete,Free Kick,19,37
34a35b0e-f85f-459e-b272-21c52b4b93b7,Real Zaragoza,Delio Cesar Toledo,6.931811,RubÃ©n Gracia Calmache,105.8,88.16666667,22,27.5,89.8,74.83333333,50.7,63.375,Incomplete,Free Kick,44,37
df34dbfc-4beb-42bc-a007-f546eb9db059,AtlÃ©tico Madrid,Gabriel FernÃ¡ndez Arenas,28.160255,Filipe Luis Kasmirski,52,43.33333333,45,56.25,109.9,91.58333333,50.6,63.25,Incomplete,Free Kick,23,47
054c0714-2717-4fc3-a85c-09e32ce3e44e,France,"N""Golo KantÃ©",7.071068,Blaise Matuidi,30,25,12.8,16,102.4,85.33333333,50.6,63.25,Incomplete,Free Kick,15,42
c2a161a6-5549-4f3c-82bc-f6e6834bc45e,Sevilla,JesÃºs Navas GonzÃ¡lez,19.8,Ivica Dragutinovic,60,50,7.7,9.625,100.9,84.08333333,50.6,63.25,Incomplete,Free Kick,30,42
871683b6-a0e7-4d9f-8d7d-8d5d1d14ee6d,Athletic Bilbao,Aitor Ramos Leniz,7.905694,Fernando Llorente Torres,84.2,70.16666667,16,20,99.9,83.25,50.6,63.25,Incomplete,Free Kick,40,42
a43a4e9f-dec1-4459-85be-516a87eaf08c,Brazil,Willian Borges da Silva,16.552946,Neymar da Silva Santos Junior,104,86.66666667,50,62.5,99.1,82.58333333,50.6,63.25,Incomplete,Free Kick,42,42
c25c2faf-b4fc-4ef1-8491-50ae96fa159e,Barcelona,Jordi Alba Ramos,11.401754,Luis Alberto SuÃ¡rez DÃ­az,104,86.66666667,11,13.75,98.7,82.25,50.6,63.25,Incomplete,Free Kick,45,42
